review_text,sentiment
"I use this about once a week after cleaning my face with face wash, I usually do a double cleanse to make sure I have all makeup off of my face. Then I apply this & let it sit for a little then wipe it off with a warm washcloth. It definitely leaves the skin feeling super soft & open.",1
"When I opened it, it was clumpy inside but it worked. Second time I used it it was so gooey it wouldn't even stick to the brush and I had kept it in a dark place with lid tightly closed.",0
A few are broken but they have a lot in each bag so no big deal.. let me just say I absolutely love them bought for the strawberry slices for some strawberry nails I wanted to do but I love all of them they also seem to be softer than expected which is great for nails you can bend a bit if need be. I absolutely love them!,1
Flawless,1
Way to orangey and dull looking for my yellow skin tone.  Staying power is great though.,0
"I think highly of the brand and was looking forward to this purchase. Despite the many great reviews, I hated it. The smell is yucky, it’s highly floral and punches you in the face. My hair felt limp and didn’t feel moisturized afterwards. I tried it twice before giving away.",0
"Item came opened and contents were all over bag and inside box. Products didn’t have a seal on the inside bottle opening like most beauty products should have. How am I supposed to know what I’m getting is even authentic or not tampered with.<br /><br />Update: hair feels dry and matted when using in shower, doesn’t leave hair soft at all. I have curly/wavy combo hair and their sea shampoo Works for me but this one doesn’t. Also have knocked more hair fallout and my hair is more tangled than usual after.",0
I love it! It definitely help clear up the body acne I was hoping to clear up!,1
Been using for 4 weeks! No noticeable change! Will continue to use hopefully I can come back and change my review!,0
"They fit comfortably once, after washing they start to fall apart and stretch out quickly.",0
Yep great hair,1
"For the price this blush is awesome. The colors are great alone or mixed together! Love this palette for sure. Perfect for an everyday look. Pigmented nicely but not too heavy either. Works well on dry or oily skin types as well, I would definitely recommend this blush.",1
My 4 year old loves them. They are perfect,1
"Saw this product on Ipsy and I wanted it. I’ve never heard of the brand, but I tried it out and it’s awesome! It leaves your skin glowing! It’s the perfect shade and a little goes a long way! It actually looks like glow and not luke grease. I love it.",1
"Bought this Cream as part of the Face Lift Collection by Nigel Anthony. It spreads easily, absorbs without making your skin oily and leaves your face feeling silky smooth and soft...a little goes a long way. Would definitely recommend to anyone who might want to improve the looks, feel and healthy glow of their skin....No more dryness, no more flaking and it leaves a clear, healthy appearance with no pronounced fragrance. The price is a great value compared to the brands available in Department Stores",1
Perfect for my skin type and add moisture during the dry winter.,1
Beautiful lashes but they fell apart after one wear.,0
Todo llegó bien,1
This is not coarse ethnic hair. I’m using hazel to learn how to braid as well as learn other braided styles. Her hair is more of a old relaxer feel and she does shed!!! Anytime i run a comb or brush through her hair at least 3-4 strands come out.,1
